Date,Close,Open,High,Low,Volume,Change
1997-02-28,1309.0,1310.97,1313.9,1296.88,0.0,-0.0028000000000000004
1997-03-03,1311.18,1306.21,1311.96,1301.83,0.0,0.0017000000000000001
1997-03-04,1317.37,1316.2,1324.02,1311.18,0.0,0.004699999999999999
1997-03-05,1329.09,1322.38,1329.28,1317.37,0.0,0.0089
1997-03-06,1315.43,1331.46,1332.49,1314.9,0.0,-0.0103
1997-03-07,1311.8,1319.74,1324.23,1308.96,0.0,-0.0028000000000000004
1997-03-10,1322.72,1312.72,1322.72,1306.79,0.0,0.0083
1997-03-11,1316.76,1323.91,1326.08,1314.42,0.0,-0.0045000000000000005
1997-03-12,1304.13,1314.97,1316.76,1300.77,0.0,-0.0096
1997-03-13,1293.28,1302.48,1307.66,1291.7,0.0,-0.0083
1997-03-14,1292.97,1299.73,1303.0,1291.86,0.0,-0.0002
1997-03-17,1279.43,1289.36,1292.97,1265.17,0.0,-0.0105
1997-03-18,1269.34,1282.6,1283.01,1264.52,0.0,-0.0079
1997-03-19,1249.29,1264.35,1269.36,1239.76,0.0,-0.0158
1997-03-20,1259.26,1252.53,1262.66,1243.04,0.0,0.008
1997-03-21,1254.07,1263.61,1267.28,1253.23,0.0,-0.0040999999999999995
1997-03-24,1242.64,1251.07,1254.08,1230.96,0.0,-0.0091
1997-03-25,1248.06,1247.11,1254.13,1241.52,0.0,0.0044
1997-03-26,1269.08,1252.87,1269.08,1248.06,0.0,0.0168
1997-03-27,1249.51,1274.83,1277.36,1241.24,0.0,-0.0154
1997-03-31,1221.7,1246.35,1249.62,1220.4,0.0,-0.0223
1997-04-01,1216.93,1211.28,1222.26,1206.72,0.0,-0.0039000000000000003
1997-04-02,1201.0,1217.44,1217.55,1198.92,0.0,-0.0131
1997-04-03,1213.76,1199.12,1213.79,1196.22,0.0,0.0106
1997-04-04,1236.73,1208.65,1236.81,1206.09,0.0,0.0189
1997-04-07,1251.35,1245.83,1256.12,1236.73,0.0,0.0118
1997-04-08,1257.37,1253.05,1257.53,1245.57,0.0,0.0048
