Date,Close,Open,High,Low,Volume,Change
1991-02-13,131.92,131.93,131.93,131.35,0.0,0.0043
1991-02-14,132.53,132.53,132.53,132.3,0.0,0.0046
1991-02-19,133.13,133.12,133.14,133.08,0.0,0.0045000000000000005
1991-02-20,133.67,133.63,133.67,133.13,0.0,0.0040999999999999995
1991-02-21,134.28,134.24,134.28,133.67,0.0,0.0046
1991-02-22,134.87,134.85,134.87,134.28,0.0,0.0044
1991-02-25,134.4,134.37,134.87,134.33,0.0,-0.0034999999999999996
1991-02-26,133.93,133.9,134.44,133.9,0.0,-0.0034999999999999996
1991-02-27,133.47,133.44,133.98,133.44,0.0,-0.0034000000000000002
1991-02-28,133.01,132.99,133.52,132.98,0.0,-0.0034000000000000002
1991-03-01,132.53,132.53,132.53,132.47,0.0,-0.0036
1991-03-04,131.99,132.09,132.09,131.98,0.0,-0.0040999999999999995
1991-03-05,131.46,131.42,131.99,131.41,0.0,-0.004
1991-03-06,130.94,130.89,130.95,130.89,0.0,-0.004
1991-03-07,130.41,130.41,130.94,130.41,0.0,-0.004
1991-03-08,129.89,129.84,130.41,129.84,0.0,-0.004
1991-03-11,129.31,129.3,129.89,129.3,0.0,-0.0045000000000000005
1991-03-12,128.77,128.73,129.31,128.73,0.0,-0.0042
1991-03-13,126.15,126.13,128.77,126.13,0.0,-0.0203
1991-03-14,125.63,125.61,126.15,125.61,0.0,-0.0040999999999999995
1991-03-15,125.17,125.08,125.62,125.08,0.0,-0.0037
1991-03-18,124.71,124.7,125.17,124.69,0.0,-0.0037
1991-03-19,124.22,124.23,124.71,124.22,0.0,-0.0039000000000000003
1991-03-20,123.66,123.66,124.21,123.63,0.0,-0.0045000000000000005
1991-03-21,123.12,123.14,123.66,123.12,0.0,-0.0044
1991-03-22,122.62,122.62,123.12,122.62,0.0,-0.0040999999999999995
1991-03-25,122.12,122.12,122.62,122.1,0.0,-0.0040999999999999995
1991-03-26,121.62,121.62,122.14,121.62,0.0,-0.0040999999999999995
1991-03-27,121.12,121.12,121.64,121.12,0.0,-0.0040999999999999995
1991-03-28,120.61,120.65,121.15,120.61,0.0,-0.0042
1991-03-29,120.19,120.16,120.61,120.11,0.0,-0.0034999999999999996
1991-04-01,120.73,120.69,120.73,119.68,0.0,0.0045000000000000005
1991-04-02,121.21,121.21,121.29,120.73,0.0,0.004
1991-04-03,121.71,121.71,121.71,121.21,0.0,0.0040999999999999995
1991-04-04,121.72,122.2,122.2,121.24,0.0,0.0001
1991-04-05,121.54,121.07,121.73,121.03,0.0,-0.0015
1991-04-08,121.09,121.11,121.11,121.05,0.0,-0.0037
1991-04-09,120.62,120.6,121.1,120.6,0.0,-0.0039000000000000003
1991-04-10,120.16,120.15,120.62,120.09,0.0,-0.0038
1991-04-11,119.64,119.64,120.16,119.62,0.0,-0.0043
1991-04-12,119.21,119.2,119.65,119.15,0.0,-0.0036
1991-04-15,118.77,118.73,119.22,118.72,0.0,-0.0037
1991-04-16,118.34,118.36,118.77,118.34,0.0,-0.0036
1991-04-17,117.9,117.92,118.34,117.89,0.0,-0.0037
1991-04-18,117.45,117.45,117.93,117.45,0.0,-0.0038
1991-04-19,117.08,117.08,117.5,117.05,0.0,-0.0032
1991-04-22,116.63,116.63,117.08,116.58,0.0,-0.0038
1991-04-23,116.19,116.21,116.63,116.15,0.0,-0.0038
1991-04-24,115.79,115.7,116.19,115.7,0.0,-0.0034000000000000002
1991-04-25,115.36,115.38,115.79,115.33,0.0,-0.0037
1991-04-26,115.56,116.31,116.31,114.52,0.0,0.0017000000000000001
1991-04-29,114.75,114.86,116.29,114.75,0.0,-0.006999999999999999
1991-04-30,113.94,113.89,114.87,113.89,0.0,-0.0070999999999999995
1991-05-02,113.16,113.04,113.2,113.03,0.0,-0.0068000000000000005
1991-05-03,112.41,112.46,113.17,112.3,0.0,-0.0066
1991-05-06,111.61,111.65,112.41,111.57,0.0,-0.0070999999999999995
1991-05-07,110.82,110.8,110.9,110.8,0.0,-0.0070999999999999995
1991-05-08,110.03,110.16,110.82,110.0,0.0,-0.0070999999999999995
1991-05-09,109.29,109.36,110.12,109.31,0.0,-0.0067
1991-05-10,108.53,108.61,109.4,108.53,0.0,-0.006999999999999999
1991-05-13,107.84,107.88,107.88,107.74,0.0,-0.0064
1991-05-14,107.19,107.21,107.84,107.06,0.0,-0.006
1991-05-15,106.57,106.56,106.6,106.42,0.0,-0.0058
1991-05-16,105.77,105.83,105.86,105.69,0.0,-0.0075
1991-05-17,106.75,105.12,106.75,104.96,0.0,0.009300000000000001
1991-05-20,107.82,107.76,107.82,106.71,0.0,0.01
1991-05-21,108.81,108.89,108.89,108.62,0.0,0.0092
1991-05-22,108.25,109.71,109.82,108.11,0.0,-0.0051
1991-05-23,109.08,107.52,109.16,107.35,0.0,0.0077
1991-05-24,110.08,110.07,110.08,109.82,0.0,0.0092
1991-05-27,110.66,111.05,111.07,109.47,0.0,0.0053
1991-05-28,111.68,111.61,111.68,111.36,0.0,0.0092
1991-05-29,112.75,112.75,112.75,111.67,0.0,0.0096
1991-05-30,113.82,113.74,113.82,112.77,0.0,0.0095
1991-05-31,114.83,114.83,114.83,113.84,0.0,0.0089
1991-06-03,115.97,115.9,115.97,114.89,0.0,0.009899999999999999
1991-06-04,117.12,117.12,117.12,116.83,0.0,0.009899999999999999
1991-06-05,118.17,118.17,118.17,117.14,0.0,0.009000000000000001
1991-06-06,119.35,119.26,119.33,118.17,0.0,0.01
1991-06-07,120.47,120.46,120.47,119.35,0.0,0.009399999999999999
1991-06-10,121.67,121.65,121.67,120.47,0.0,0.01
1991-06-11,122.89,122.89,122.89,121.67,0.0,0.01
1991-06-12,124.11,123.9,124.11,122.89,0.0,0.009899999999999999
1991-06-13,125.34,125.33,125.34,123.65,0.0,0.009899999999999999
1991-06-14,124.53,124.47,126.34,124.47,0.0,-0.006500000000000001
1991-06-17,125.77,125.63,125.77,123.54,0.0,0.01
1991-06-18,127.03,127.03,127.03,126.67,0.0,0.01
1991-06-19,128.29,128.12,128.29,127.03,0.0,0.009899999999999999
1991-06-20,129.57,129.55,129.57,129.21,0.0,0.01
1991-06-21,130.86,130.72,130.86,128.81,0.0,0.01
1991-06-24,132.17,132.1,132.17,131.8,0.0,0.01
1991-06-25,133.49,133.48,133.49,132.17,0.0,0.01
1991-06-26,134.83,134.83,134.83,133.49,0.0,0.01
1991-06-27,136.19,136.04,136.19,134.83,0.0,0.0101
1991-06-28,137.56,137.41,137.56,136.19,0.0,0.0101
1991-07-01,136.85,136.64,138.62,136.56,0.0,-0.0052
1991-07-02,135.96,135.91,135.96,135.69,0.0,-0.006500000000000001
1991-07-03,135.27,135.28,135.96,134.98,0.0,-0.0051
1991-07-04,136.63,136.63,136.63,134.19,0.0,0.0101
1991-07-05,135.96,136.01,137.68,135.9,0.0,-0.0049
1991-07-08,135.28,135.26,135.28,134.93,0.0,-0.005
1991-07-09,134.64,136.56,136.57,134.31,0.0,-0.004699999999999999
1991-07-10,133.99,134.4,135.6,133.72,0.0,-0.0048
1991-07-11,133.38,133.22,133.99,133.13,0.0,-0.0046
1991-07-12,132.8,132.8,133.38,132.42,0.0,-0.0043
1991-07-15,133.14,133.9,134.1,131.87,0.0,0.0026
1991-07-16,134.47,134.39,134.47,133.14,0.0,0.01
1991-07-17,135.81,135.81,135.81,135.39,0.0,0.01
1991-07-18,137.17,137.17,137.17,135.81,0.0,0.01
1991-07-19,136.7,137.66,138.54,136.66,0.0,-0.0034000000000000002
1991-07-22,138.07,138.07,138.07,136.7,0.0,0.01
1991-07-23,139.39,139.35,139.39,138.07,0.0,0.0096
1991-07-24,140.68,140.66,140.74,138.69,0.0,0.009300000000000001
1991-07-25,140.19,140.2,141.01,139.99,0.0,-0.0034999999999999996
1991-07-26,140.66,140.11,141.46,139.27,0.0,0.0034000000000000002
1991-07-29,141.52,141.22,141.72,140.81,0.0,0.0060999999999999995
1991-07-30,142.39,142.39,142.45,141.39,0.0,0.0060999999999999995
1991-07-31,143.8,143.72,143.8,142.39,0.0,0.009899999999999999
1991-08-01,145.24,145.12,145.24,143.8,0.0,0.01
1991-08-02,146.68,146.49,146.68,145.44,0.0,0.009899999999999999
1991-08-05,148.15,148.06,148.15,146.68,0.0,0.01
1991-08-06,149.62,149.62,149.62,148.15,0.0,0.009899999999999999
1991-08-07,151.12,150.93,151.12,149.62,0.0,0.01
1991-08-08,152.61,152.57,152.61,151.12,0.0,0.009899999999999999
1991-08-09,154.1,153.9,154.1,152.61,0.0,0.0098
1991-08-12,155.54,155.34,155.54,154.1,0.0,0.009300000000000001
1991-08-13,157.07,156.87,157.07,155.54,0.0,0.0098
1991-08-14,158.63,158.3,158.63,158.11,0.0,0.009899999999999999
1991-08-15,160.21,159.92,160.21,158.63,0.0,0.01
1991-08-16,161.6,161.56,161.6,160.21,0.0,0.0087
1991-08-19,163.21,163.21,163.21,161.6,0.0,0.01
1991-08-20,164.84,164.74,164.84,163.21,0.0,0.01
1991-08-21,166.49,166.49,166.49,164.84,0.0,0.01
1991-08-22,168.16,167.81,168.16,166.49,0.0,0.01
1991-08-23,169.81,169.81,169.81,168.16,0.0,0.0098
1991-08-26,171.51,171.51,171.51,169.81,0.0,0.01
1991-08-27,173.19,173.06,173.19,171.51,0.0,0.0098
1991-08-28,174.92,174.82,174.92,173.19,0.0,0.01
1991-08-29,176.66,176.53,176.66,174.92,0.0,0.009899999999999999
1991-08-30,178.43,178.2,178.43,176.66,0.0,0.01
1991-09-02,180.22,180.08,180.22,178.43,0.0,0.01
1991-09-03,181.97,181.71,181.97,180.22,0.0,0.0097
1991-09-04,183.69,183.66,183.69,181.97,0.0,0.0095
1991-09-05,185.51,185.48,185.51,183.69,0.0,0.009899999999999999
1991-09-06,187.36,187.09,187.36,185.51,0.0,0.01
1991-09-09,189.24,189.1,189.24,187.36,0.0,0.01
1991-09-10,188.33,190.98,190.98,188.19,0.0,-0.0048
1991-09-11,187.22,187.29,187.29,186.86,0.0,-0.0059
1991-09-12,186.22,186.22,187.4,186.07,0.0,-0.0053
1991-09-13,187.79,188.0,188.04,185.01,0.0,0.0084
1991-09-16,189.66,189.55,189.66,187.79,0.0,0.01
1991-09-17,188.65,191.16,191.18,188.28,0.0,-0.0053
1991-09-18,187.63,187.26,188.59,187.18,0.0,-0.0054
1991-09-19,186.88,187.65,189.21,186.49,0.0,-0.004
1991-09-20,185.92,185.77,187.21,185.66,0.0,-0.0051
1991-09-23,185.0,185.0,185.92,184.71,0.0,-0.0049
1991-09-24,184.08,183.96,185.04,183.69,0.0,-0.005
1991-09-25,183.19,182.8,184.08,182.8,0.0,-0.0048
1991-09-26,182.33,182.21,183.19,181.93,0.0,-0.004699999999999999
1991-09-27,181.82,183.12,183.89,181.19,0.0,-0.0028000000000000004
1991-09-30,180.92,180.28,181.95,180.27,0.0,-0.005
1991-10-03,182.48,181.55,182.48,179.8,0.0,0.0086
1991-10-04,184.29,184.29,184.29,183.59,0.0,0.009899999999999999
1991-10-07,186.0,185.95,186.0,185.41,0.0,0.009300000000000001
1991-10-08,187.49,187.59,187.61,186.0,0.0,0.008
1991-10-09,189.12,188.49,189.12,186.31,0.0,0.0087
1991-10-10,191.01,190.71,191.01,189.12,0.0,0.01
1991-10-11,192.85,192.84,192.88,191.01,0.0,0.0096
1991-10-14,194.67,194.06,194.69,192.32,0.0,0.009399999999999999
1991-10-15,196.61,196.58,196.61,194.67,0.0,0.01
1991-10-16,198.57,198.51,198.57,196.61,0.0,0.01
1991-10-17,200.51,200.5,200.51,198.57,0.0,0.0098
1991-10-18,202.51,202.5,202.51,200.51,0.0,0.01
1991-10-21,204.53,204.53,204.53,202.51,0.0,0.01
1991-10-22,206.53,206.06,206.53,204.53,0.0,0.0098
1991-10-23,208.25,208.06,208.25,206.53,0.0,0.0083
1991-10-24,210.07,210.2,210.2,208.25,0.0,0.0087
1991-10-25,211.86,210.34,211.97,209.71,0.0,0.0085
1991-10-28,213.98,213.5,213.98,211.86,0.0,0.01
1991-10-29,215.78,215.63,215.78,213.98,0.0,0.0084
1991-10-30,216.43,216.37,216.43,215.78,0.0,0.003
1991-10-31,218.6,218.59,218.6,216.43,0.0,0.01
1991-11-01,220.72,220.71,220.72,218.6,0.0,0.0097
1991-11-04,222.77,222.77,222.77,220.79,0.0,0.009300000000000001
1991-11-05,224.65,224.44,224.65,222.77,0.0,0.0084
1991-11-06,226.88,226.83,226.88,224.65,0.0,0.009899999999999999
1991-11-07,228.93,228.93,228.93,226.88,0.0,0.009000000000000001
1991-11-08,231.22,230.99,231.22,228.93,0.0,0.01
1991-11-11,233.55,233.48,233.55,231.22,0.0,0.0101
1991-11-12,235.8,235.75,235.8,233.55,0.0,0.0096
1991-11-13,236.67,236.51,236.67,235.8,0.0,0.0037
1991-11-14,237.45,237.39,237.45,236.67,0.0,0.0033
1991-11-15,238.25,238.25,238.25,237.45,0.0,0.0034000000000000002
1991-11-18,240.62,240.04,240.62,238.25,0.0,0.009899999999999999
1991-11-19,242.24,242.24,242.24,240.62,0.0,0.0067
1991-11-20,244.5,244.5,244.5,242.24,0.0,0.009300000000000001
1991-11-21,246.31,246.26,246.31,244.5,0.0,0.0074
1991-11-22,248.53,248.24,248.53,246.31,0.0,0.009000000000000001
1991-11-25,250.85,250.84,250.85,248.53,0.0,0.009300000000000001
1991-11-26,252.97,252.9,252.97,250.85,0.0,0.0085
1991-11-27,255.45,255.27,255.45,252.97,0.0,0.0098
1991-11-28,257.35,257.28,257.35,255.45,0.0,0.0074
1991-11-29,259.6,259.68,259.85,257.35,0.0,0.0087
1991-12-02,262.19,261.78,262.19,259.67,0.0,0.01
1991-12-03,264.81,264.64,264.81,262.19,0.0,0.01
1991-12-04,265.77,265.53,265.77,264.81,0.0,0.0036
1991-12-05,266.66,266.48,266.66,265.77,0.0,0.0033
1991-12-06,269.35,269.34,269.35,266.66,0.0,0.0101
1991-12-09,270.27,270.27,270.27,269.35,0.0,0.0034000000000000002
1991-12-10,272.91,270.27,272.91,270.27,0.0,0.0098
1991-12-11,273.71,273.53,273.71,272.91,0.0,0.0029
1991-12-12,274.41,274.41,274.41,273.71,0.0,0.0026
1991-12-13,277.0,276.81,277.0,274.41,0.0,0.009399999999999999
1991-12-16,277.85,277.53,277.85,277.0,0.0,0.0031
1991-12-17,278.68,278.67,278.68,277.85,0.0,0.003
1991-12-18,279.51,279.32,279.51,278.68,0.0,0.003
1991-12-19,280.17,279.98,280.17,279.51,0.0,0.0024
1991-12-20,282.83,282.83,282.83,280.63,0.0,0.0095
1991-12-23,285.65,285.65,285.65,282.83,0.0,0.01
1991-12-24,286.22,285.74,286.22,285.65,0.0,0.002
1991-12-25,287.15,287.09,287.15,286.22,0.0,0.0032
1991-12-26,288.03,288.03,288.03,287.15,0.0,0.0031
1991-12-27,290.85,290.65,290.85,288.03,0.0,0.0098
1991-12-30,291.71,291.71,291.71,290.85,0.0,0.003
1991-12-31,292.75,292.48,292.75,291.71,0.0,0.0036
1992-01-02,293.75,293.74,293.75,292.76,0.0,0.0034000000000000002
1992-01-03,296.52,296.24,296.52,293.75,0.0,0.009399999999999999
1992-01-06,297.68,297.68,297.68,296.52,0.0,0.0039000000000000003
1992-01-07,298.77,298.54,298.77,297.68,0.0,0.0037
1992-01-08,299.66,299.65,299.66,298.77,0.0,0.003
1992-01-09,300.62,300.61,300.62,299.66,0.0,0.0032
1992-01-10,301.83,301.82,301.83,300.62,0.0,0.004
1992-01-13,303.06,302.83,303.06,302.0,0.0,0.0040999999999999995
1992-01-14,305.74,304.77,305.74,303.06,0.0,0.0088
1992-01-15,306.63,306.62,306.63,305.74,0.0,0.0029
1992-01-16,306.85,306.85,306.85,306.63,0.0,0.0007000000000000001
1992-01-17,307.38,307.37,307.38,306.85,0.0,0.0017000000000000001
1992-01-20,307.39,307.38,307.39,307.38,0.0,0.0
1992-01-21,307.87,307.87,307.87,307.39,0.0,0.0016
1992-01-22,307.95,307.95,307.95,307.87,0.0,0.0003
1992-01-23,308.53,308.53,308.53,307.95,0.0,0.0019
1992-01-24,309.05,309.05,309.05,308.53,0.0,0.0017000000000000001
1992-01-27,311.61,311.6,311.61,309.05,0.0,0.0083
1992-01-28,311.84,311.67,311.84,311.61,0.0,0.0007000000000000001
1992-01-29,312.42,312.41,312.58,311.84,0.0,0.0019
1992-01-30,312.73,312.73,312.73,312.42,0.0,0.001
1992-01-31,313.24,313.24,313.24,312.73,0.0,0.0016
1992-02-03,314.18,314.18,314.18,313.24,0.0,0.003
1992-02-07,314.72,314.72,314.72,314.18,0.0,0.0017000000000000001
1992-02-10,315.56,315.55,315.56,314.72,0.0,0.0027
1992-02-11,316.43,316.12,316.43,315.56,0.0,0.0028000000000000004
1992-02-12,316.44,316.43,316.44,316.43,0.0,0.0
1992-02-13,317.04,317.24,317.57,317.06,0.0,0.0019
1992-02-14,319.68,319.45,319.68,317.04,0.0,0.0083
1992-02-17,319.77,319.77,319.77,319.68,0.0,0.0003
1992-02-18,337.11,338.98,339.16,319.77,0.0,0.0542
1992-02-19,342.41,340.5,342.41,337.11,0.0,0.015700000000000002
1992-02-20,347.99,345.22,348.01,342.41,0.0,0.0163
1992-02-21,359.59,358.91,359.93,347.99,0.0,0.0333
1992-02-24,360.5,361.11,361.62,359.59,0.0,0.0025
1992-02-25,360.37,359.66,361.29,357.07,0.0,-0.0004
1992-02-26,360.1,359.85,360.76,359.27,0.0,-0.0007000000000000001
1992-02-27,362.45,361.0,363.03,360.1,0.0,0.006500000000000001
1992-02-28,364.66,364.15,364.67,362.45,0.0,0.0060999999999999995
1992-03-02,365.39,365.15,365.39,364.66,0.0,0.002
1992-03-03,367.0,366.79,367.25,365.39,0.0,0.0044
1992-03-04,368.32,367.56,368.28,366.95,0.0,0.0036
1992-03-05,369.76,369.31,369.88,368.11,0.0,0.0039000000000000003
1992-03-06,371.76,370.79,371.76,369.76,0.0,0.0054
1992-03-09,373.53,372.26,374.06,371.88,0.0,0.0048
1992-03-10,375.23,374.48,375.23,373.53,0.0,0.0046
1992-03-11,376.14,375.87,376.25,374.98,0.0,0.0024
1992-03-12,376.92,377.55,377.57,376.14,0.0,0.0021
1992-03-13,376.38,376.58,377.19,376.38,0.0,-0.0014000000000000002
1992-03-16,377.05,377.0,377.42,376.38,0.0,0.0018
1992-03-17,377.49,377.5,377.84,377.03,0.0,0.0012
1992-03-18,377.66,377.94,378.32,377.49,0.0,0.0005
1992-03-19,377.31,377.26,377.96,376.21,0.0,-0.0009
1992-03-20,377.99,377.91,378.03,377.31,0.0,0.0018
1992-03-23,378.89,378.61,379.04,377.45,0.0,0.0024
1992-03-24,378.69,378.53,379.5,378.05,0.0,-0.0005
1992-03-25,378.12,378.33,379.02,378.12,0.0,-0.0015
1992-03-26,379.13,379.29,379.34,377.64,0.0,0.0027
1992-03-27,380.77,379.65,380.79,379.13,0.0,0.0043
1992-03-30,381.44,381.54,381.56,380.76,0.0,0.0018
1992-03-31,381.24,381.87,382.06,381.24,0.0,-0.0005
1992-04-01,381.01,381.55,381.85,381.01,0.0,-0.0006
1992-04-02,381.12,381.47,381.58,381.01,0.0,0.0003
1992-04-03,381.33,381.44,381.57,381.12,0.0,0.0006
1992-04-06,381.47,381.97,382.08,381.33,0.0,0.0004
1992-04-07,381.93,381.95,382.1,381.47,0.0,0.0012
1992-04-08,382.43,382.53,382.59,381.92,0.0,0.0013
1992-04-09,381.65,381.93,382.88,381.65,0.0,-0.002
1992-04-10,382.03,381.52,382.04,381.2,0.0,0.001
1992-04-13,391.11,387.27,392.28,382.03,0.0,0.023799999999999998
1992-04-14,400.61,393.1,400.61,391.1,0.0,0.024300000000000002
1992-04-15,406.72,400.35,406.72,398.23,0.0,0.015300000000000001
1992-04-16,410.55,404.07,410.61,403.52,0.0,0.009399999999999999
1992-04-17,414.42,408.56,414.42,406.19,0.0,0.009399999999999999
1992-04-20,413.85,417.19,420.99,413.64,0.0,-0.0014000000000000002
1992-04-21,410.06,417.99,421.55,402.89,0.0,-0.0092
1992-04-22,399.88,400.12,410.06,399.87,0.0,-0.0248
1992-04-23,407.25,407.13,408.86,394.6,0.0,0.0184
1992-04-24,414.4,405.88,415.05,397.74,0.0,0.0176
1992-04-27,424.58,422.45,424.92,413.47,0.0,0.0246
1992-04-28,436.09,434.9,436.31,424.58,0.0,0.0271
1992-04-29,444.16,445.25,446.12,436.09,0.0,0.018500000000000003
1992-04-30,445.38,435.73,448.94,433.66,0.0,0.0027
1992-05-04,453.62,454.86,456.24,445.38,0.0,0.018500000000000003
1992-05-05,449.21,447.42,455.36,439.96,0.0,-0.0097
1992-05-06,449.96,449.78,454.08,446.39,0.0,0.0017000000000000001
1992-05-07,454.65,452.86,457.05,449.55,0.0,0.0104
1992-05-08,468.11,461.05,468.42,454.65,0.0,0.0296
1992-05-11,491.5,483.29,490.19,468.11,0.0,0.05
1992-05-12,506.53,502.8,506.68,491.5,0.0,0.030600000000000002
1992-05-13,514.04,505.27,517.86,499.4,0.0,0.0148
1992-05-14,523.36,514.48,523.5,511.91,0.0,0.0181
1992-05-15,544.35,529.39,544.56,523.36,0.0,0.0401
1992-05-18,571.82,560.09,571.85,544.35,0.0,0.050499999999999996
1992-05-19,598.11,590.41,598.11,571.82,0.0,0.046
1992-05-20,616.99,617.28,623.88,598.11,0.0,0.0316
1992-05-21,1266.49,1260.32,1334.98,604.01,0.0,1.0527
1992-05-22,1339.99,1306.37,1349.71,1262.44,0.0,0.057999999999999996
1992-05-25,1421.57,1411.98,1428.79,1339.99,0.0,0.060899999999999996
1992-05-26,1301.35,1332.39,1429.01,1291.0,0.0,-0.08460000000000001
1992-05-27,1193.17,1250.56,1285.61,823.36,0.0,-0.08310000000000001
1992-05-28,1160.17,1123.04,1184.18,1114.94,0.0,-0.0277
1992-05-29,1234.71,1243.65,1253.37,1154.01,0.0,0.0642
1992-06-01,1183.24,1175.69,1249.58,1129.28,0.0,-0.0417
1992-06-02,1141.02,1155.88,1184.28,1138.58,0.0,-0.035699999999999996
1992-06-03,1059.07,1075.9,1141.02,1033.47,0.0,-0.0718
1992-06-04,1104.46,1087.49,1118.93,1050.45,0.0,0.0429
1992-06-05,1105.76,1125.01,1143.07,1099.91,0.0,0.0012
1992-06-08,1093.46,1092.07,1121.41,1085.19,0.0,-0.0111
1992-06-09,1126.62,1116.92,1144.39,1079.65,0.0,0.030299999999999997
1992-06-10,1187.02,1199.23,1206.51,1134.73,0.0,0.0536
1992-06-11,1178.3,1179.28,1188.68,1172.09,0.0,-0.0073
1992-06-12,1171.71,1164.12,1178.3,1153.97,0.0,-0.005600000000000001
1992-06-15,1171.85,1174.41,1181.86,1152.69,0.0,0.0001
1992-06-16,1166.7,1171.75,1135.61,1164.24,0.0,-0.0044
1992-06-17,1169.57,1171.29,1186.59,1166.26,0.0,0.0025
1992-06-18,1168.43,1167.16,1172.86,1158.32,0.0,-0.001
1992-06-19,1171.94,1169.97,1171.94,1161.8,0.0,0.003
1992-06-22,1169.9,1173.68,1180.21,1165.74,0.0,-0.0017000000000000001
1992-06-23,1158.17,1162.83,1172.46,1154.62,0.0,-0.01
1992-06-24,1151.06,1150.89,1158.17,1144.46,0.0,-0.0060999999999999995
1992-06-25,1160.23,1153.48,1160.23,1148.02,0.0,0.008
1992-06-26,1164.67,1164.29,1207.82,1160.23,0.0,0.0038
1992-06-29,1169.51,1168.89,1173.49,1156.68,0.0,0.0042
1992-06-30,1191.19,1186.62,1193.16,1169.51,0.0,0.018500000000000003
1992-07-01,1194.18,1199.54,1215.13,1182.05,0.0,0.0025
1992-07-02,1187.48,1187.3,1198.66,1179.86,0.0,-0.005600000000000001
1992-07-03,1189.16,1189.09,1193.39,1183.96,0.0,0.0014000000000000002
1992-07-06,1201.01,1197.76,1215.24,1190.27,0.0,0.01
1992-07-07,1206.46,1201.01,1206.91,1195.81,0.0,0.0045000000000000005
1992-07-08,1185.5,1192.37,1211.27,1182.72,0.0,-0.0174
1992-07-09,1178.53,1172.44,1187.18,1168.78,0.0,-0.0059
1992-07-10,1188.62,1175.14,1192.98,1166.45,0.0,0.0086
1992-07-13,1136.33,1156.83,1198.9,1131.21,0.0,-0.044000000000000004
1992-07-14,1114.05,1124.65,1139.96,1110.19,0.0,-0.0196
1992-07-15,1107.69,1107.18,1135.57,1100.16,0.0,-0.005699999999999999
1992-07-16,1124.64,1114.13,1214.83,1108.23,0.0,0.015300000000000001
1992-07-17,1125.56,1121.49,1134.32,1116.14,0.0,0.0008
1992-07-20,1098.82,1100.6,1126.96,1094.81,0.0,-0.023799999999999998
1992-07-21,1082.39,1087.61,1096.49,1079.75,0.0,-0.015
1992-07-22,1035.66,1059.22,1081.81,1034.91,0.0,-0.0432
1992-07-23,1014.57,1020.07,1033.75,961.61,0.0,-0.0204
1992-07-24,1142.02,1165.89,1178.9,1014.08,0.0,0.12560000000000002
1992-07-27,1149.33,1169.42,1178.81,1108.05,0.0,0.0064
1992-07-28,1105.95,1126.88,1148.63,1102.02,0.0,-0.0377
1992-07-29,1087.12,1078.31,1108.06,1047.03,0.0,-0.017
1992-07-30,1057.4,1067.45,1087.36,1043.79,0.0,-0.0273
